order_id,order_date,product,category,region,segment,gender,age_group,channel,quantity,unit_price,discount,revenue,cost,profit
ORD-10985,2024-06-11,Standing Desk,Furniture,North,Enterprise,Male,18-24,Direct Sales,8,368.08,0.05,2797.41,1765.24,1032.17
ORD-10764,2024-06-11,Standing Desk,Furniture,South,Enterprise,Male,25-34,Direct Sales,17,683.9,0.1,10463.67,5522.69,4940.98
ORD-10050,2024-06-11,Headphones Elite,Electronics,West,SMB,Female,25-34,Direct Sales,16,107.26,0.1,1544.54,953.32,591.22
ORD-10648,2024-06-11,Ergonomic Pillow,Furniture,East,SMB,Non-binary,35-44,Direct Sales,7,64.85,0.0,453.95,299.65,154.3
ORD-10823,2024-06-12,Laptop Pro,Electronics,North,Individual,Non-binary,25-34,Retail,9,1662.76,0.1,13468.36,7776.66,5691.7
ORD-10141,2024-06-14,Notebook Set,Stationery,North,SMB,Female,45-54,Retail,3,24.2,0.05,68.97,45.12,23.85
ORD-11044,2024-06-15,Office Chair,Furniture,West,Individual,Non-binary,25-34,Online,4,374.29,0.1,1347.44,724.85,622.59
ORD-11672,2024-06-15,Pen Collection,Stationery,Central,SMB,Non-binary,45-54,Direct Sales,1,13.09,0.0,13.09,8.55,4.54
ORD-11753,2024-06-15,Office Chair,Furniture,North,Individual,Female,25-34,Direct Sales,9,281.0,0.05,2402.55,1283.8,1118.75
ORD-10452,2024-06-16,Laptop Pro,Electronics,South,Enterprise,Female,35-44,Retail,1,1339.69,0.05,1272.71,577.4,695.31
ORD-11867,2024-06-16,Planner 2024,Stationery,North,SMB,Non-binary,18-24,Partner,10,16.29,0.1,146.61,72.88,73.73
ORD-11201,2024-06-16,Wireless Mouse,Electronics,North,Startup,Female,55+,Direct Sales,10,28.89,0.05,274.45,183.94,90.51
ORD-10871,2024-06-17,Pen Collection,Stationery,South,Individual,Non-binary,45-54,Retail,12,16.98,0.2,163.01,85.04,77.97
ORD-11046,2024-06-17,Laptop Pro,Electronics,South,Enterprise,Male,18-24,Retail,6,1369.56,0.1,7395.62,3974.53,3421.09
ORD-11968,2024-06-19,Ergonomic Pillow,Furniture,West,SMB,Female,45-54,Retail,3,50.85,0.1,137.3,79.28,58.02
ORD-11130,2024-06-19,Standing Desk,Furniture,East,SMB,Male,35-44,Direct Sales,9,336.96,0.1,2729.38,1623.09,1106.29
ORD-10629,2024-06-19,Wireless Mouse,Electronics,South,Individual,Female,55+,Retail,4,31.33,0.1,112.79,78.43,34.36
ORD-10152,2024-06-19,Pen Collection,Stationery,East,Enterprise,Female,45-54,Partner,13,10.09,0.05,124.61,71.53,53.08
ORD-11247,2024-06-20,Planner 2024,Stationery,West,Individual,Non-binary,18-24,Direct Sales,15,26.47,0.2,317.64,145.9,171.74
ORD-11878,2024-06-21,Office Chair,Furniture,East,Enterprise,Female,35-44,Retail,5,347.15,0.15,1475.39,895.9,579.49
ORD-11849,2024-06-22,Headphones Elite,Electronics,East,Individual,Non-binary,25-34,Partner,3,127.48,0.2,305.95,187.4,118.55
ORD-10781,2024-06-23,Monitor 27in,Electronics,East,Startup,Female,18-24,Retail,8,329.69,0.0,2637.52,1423.66,1213.86
ORD-11032,2024-06-23,Laptop Pro,Electronics,Central,Startup,Male,18-24,Online,12,1563.92,0.0,18767.04,12778.25,5988.79
ORD-10607,2024-06-24,Pen Collection,Stationery,East,Individual,Female,55+,Retail,11,15.34,0.15,143.43,96.82,46.61
ORD-10815,2024-06-24,Standing Desk,Furniture,Central,Individual,Non-binary,35-44,Retail,1,325.85,0.15,276.97,129.48,147.49
ORD-10119,2024-06-24,Wireless Mouse,Electronics,East,Individual,Non-binary,45-54,Partner,14,34.56,0.2,387.07,185.2,201.87
ORD-11322,2024-06-25,Monitor 27in,Electronics,Central,SMB,Female,35-44,Online,6,402.28,0.0,2413.68,1192.27,1221.41
ORD-11822,2024-06-25,Pen Collection,Stationery,South,SMB,Male,25-34,Retail,8,15.49,0.05,117.72,79.27,38.45
ORD-11622,2024-06-26,Monitor 27in,Electronics,South,Enterprise,Female,25-34,Retail,7,527.74,0.2,2955.34,2044.08,911.26
ORD-11123,2024-06-27,Office Chair,Furniture,South,Enterprise,Female,18-24,Online,2,228.56,0.2,365.7,189.93,175.77
ORD-10138,2024-06-28,Office Chair,Furniture,West,Enterprise,Female,35-44,Retail,20,221.23,0.15,3760.91,1912.43,1848.48
ORD-10957,2024-06-28,Laptop Pro,Electronics,Central,Individual,Male,45-54,Online,17,1548.74,0.0,26328.58,16242.83,10085.75
ORD-11914,2024-06-29,Notebook Set,Stationery,South,Enterprise,Non-binary,25-34,Partner,14,11.75,0.2,131.6,82.08,49.52
ORD-11026,2024-06-29,Planner 2024,Stationery,West,Enterprise,Non-binary,35-44,Online,2,33.16,0.1,59.69,41.23,18.46
ORD-11359,2024-06-30,Planner 2024,Stationery,North,Enterprise,Female,18-24,Direct Sales,13,29.57,0.05,365.19,173.21,191.98
ORD-10611,2024-07-01,Pen Collection,Stationery,North,Startup,Female,35-44,Direct Sales,18,6.31,0.15,96.54,61.34,35.2
ORD-11756,2024-07-01,Office Chair,Furniture,Central,Enterprise,Female,35-44,Online,15,381.75,0.0,5726.25,3140.09,2586.16
ORD-11415,2024-07-01,Pen Collection,Stationery,East,Individual,Male,45-54,Partner,14,6.34,0.1,79.88,42.9,36.98
ORD-10895,2024-07-01,Planner 2024,Stationery,North,Enterprise,Non-binary,25-34,Retail,4,16.5,0.2,52.8,31.93,20.87
ORD-10399,2024-07-02,Ergonomic Pillow,Furniture,North,SMB,Non-binary,25-34,Retail,6,48.96,0.2,235.01,144.5,90.51
ORD-10154,2024-07-02,Pen Collection,Stationery,North,Enterprise,Female,35-44,Direct Sales,20,15.76,0.05,299.44,186.38,113.06
ORD-11657,2024-07-04,Headphones Elite,Electronics,South,Startup,Non-binary,55+,Direct Sales,14,275.85,0.2,3089.52,1586.28,1503.24
ORD-10062,2024-07-06,Headphones Elite,Electronics,West,SMB,Non-binary,45-54,Partner,1,123.26,0.05,117.1,64.53,52.57
ORD-10875,2024-07-07,Ergonomic Pillow,Furniture,East,SMB,Non-binary,55+,Online,6,73.73,0.2,353.9,239.22,114.68
ORD-11262,2024-07-07,Monitor 27in,Electronics,West,Individual,Male,25-34,Online,18,445.08,0.1,7210.3,4103.79,3106.51
ORD-11511,2024-07-08,Ergonomic Pillow,Furniture,Central,Startup,Female,25-34,Retail,14,48.61,0.15,578.46,300.68,277.78
ORD-10127,2024-07-08,Office Chair,Furniture,North,SMB,Non-binary,45-54,Partner,19,310.75,0.2,4723.4,2507.19,2216.21
ORD-11461,2024-07-09,Headphones Elite,Electronics,West,SMB,Female,55+,Retail,9,175.07,0.0,1575.63,1030.75,544.88
ORD-11720,2024-07-09,Pen Collection,Stationery,West,SMB,Female,18-24,Direct Sales,5,8.81,0.05,41.85,19.21,22.64
ORD-11295,2024-07-09,Monitor 27in,Electronics,Central,Individual,Female,55+,Partner,8,454.86,0.2,2911.1,1491.97,1419.13
ORD-10462,2024-07-09,Planner 2024,Stationery,Central,SMB,Male,55+,Retail,10,31.39,0.2,251.12,136.05,115.07
ORD-10545,2024-07-10,Planner 2024,Stationery,West,SMB,Female,55+,Partner,13,22.11,0.05,273.06,151.87,121.19
ORD-10130,2024-07-10,Ergonomic Pillow,Furniture,West,Individual,Non-binary,55+,Online,19,72.59,0.1,1241.29,746.33,494.96
ORD-11317,2024-07-10,Ergonomic Pillow,Furniture,South,Individual,Female,35-44,Online,3,80.27,0.1,216.73,144.21,72.52
ORD-10163,2024-07-10,Headphones Elite,Electronics,Central,Enterprise,Male,35-44,Online,15,270.03,0.1,3645.4,1757.39,1888.01
ORD-11985,2024-07-11,Office Chair,Furniture,South,Enterprise,Non-binary,18-24,Direct Sales,15,183.49,0.1,2477.12,1584.09,893.03
ORD-10386,2024-07-12,Ergonomic Pillow,Furniture,North,SMB,Female,45-54,Partner,13,61.65,0.0,801.45,438.69,362.76
ORD-11711,2024-07-12,Monitor 27in,Electronics,East,Individual,Non-binary,55+,Online,15,520.35,0.15,6634.46,4252.95,2381.51
ORD-10341,2024-07-14,Monitor 27in,Electronics,East,SMB,Female,18-24,Online,9,312.81,0.05,2674.53,1588.86,1085.67
ORD-10598,2024-07-14,Ergonomic Pillow,Furniture,Central,Enterprise,Female,55+,Direct Sales,20,58.41,0.0,1168.2,580.7,587.5
ORD-11958,2024-07-14,Ergonomic Pillow,Furniture,Central,Enterprise,Male,35-44,Retail,3,63.11,0.1,170.4,108.66,61.74
ORD-11301,2024-07-15,Notebook Set,Stationery,South,Individual,Male,45-54,Online,10,23.57,0.2,188.56,104.28,84.28
ORD-11233,2024-07-15,Wireless Mouse,Electronics,North,Startup,Male,35-44,Direct Sales,14,44.37,0.0,621.18,429.59,191.59
ORD-10111,2024-07-17,Standing Desk,Furniture,West,Individual,Male,45-54,Direct Sales,13,466.4,0.0,6063.2,3202.2,2861.0
ORD-10666,2024-07-17,Notebook Set,Stationery,Central,Enterprise,Female,45-54,Direct Sales,1,21.43,0.05,20.36,12.37,7.99
ORD-10508,2024-07-18,Laptop Pro,Electronics,Central,Individual,Male,25-34,Partner,14,1465.13,0.2,16409.46,9846.09,6563.37
ORD-10753,2024-07-18,Ergonomic Pillow,Furniture,East,SMB,Non-binary,18-24,Direct Sales,1,86.89,0.0,86.89,57.65,29.24
ORD-11081,2024-07-18,Notebook Set,Stationery,Central,Individual,Non-binary,45-54,Retail,10,23.77,0.0,237.7,133.37,104.33
ORD-11008,2024-07-20,Laptop Pro,Electronics,Central,Startup,Non-binary,18-24,Partner,19,1780.89,0.1,30453.22,15899.69,14553.53
ORD-10103,2024-07-20,Pen Collection,Stationery,North,Individual,Female,25-34,Online,3,14.94,0.2,35.86,24.84,11.02
ORD-10043,2024-07-21,Office Chair,Furniture,North,Enterprise,Male,45-54,Online,14,371.53,0.2,4161.14,2074.78,2086.36
ORD-10954,2024-07-22,Laptop Pro,Electronics,East,Startup,Non-binary,18-24,Partner,14,1446.23,0.1,18222.5,11973.03,6249.47
ORD-11845,2024-07-23,Laptop Pro,Electronics,East,Individual,Female,35-44,Direct Sales,10,1487.96,0.0,14879.6,6700.25,8179.35
ORD-10500,2024-07-24,Headphones Elite,Electronics,Central,Enterprise,Non-binary,18-24,Partner,2,319.44,0.05,606.94,351.83,255.11
ORD-10199,2024-07-24,Ergonomic Pillow,Furniture,West,Enterprise,Female,25-34,Partner,19,42.89,0.15,692.67,428.2,264.47
ORD-11594,2024-07-24,Notebook Set,Stationery,North,Startup,Female,45-54,Direct Sales,19,10.57,0.0,200.83,98.8,102.03
ORD-10710,2024-07-25,Ergonomic Pillow,Furniture,Central,Enterprise,Non-binary,18-24,Partner,4,88.73,0.2,283.94,171.05,112.89
ORD-10026,2024-07-25,Pen Collection,Stationery,South,Startup,Female,25-34,Direct Sales,11,18.94,0.0,208.34,94.24,114.1
ORD-10366,2024-07-25,Planner 2024,Stationery,South,SMB,Male,45-54,Retail,7,29.34,0.0,205.38,131.3,74.08
ORD-10726,2024-07-26,Headphones Elite,Electronics,South,SMB,Non-binary,25-34,Partner,5,342.01,0.2,1368.04,910.87,457.17
ORD-11472,2024-07-26,Monitor 27in,Electronics,Central,Enterprise,Non-binary,25-34,Partner,13,346.66,0.1,4055.92,2027.06,2028.86
ORD-10586,2024-07-26,Planner 2024,Stationery,West,SMB,Female,35-44,Retail,7,27.64,0.1,174.13,87.16,86.97
ORD-10286,2024-07-27,Wireless Mouse,Electronics,North,SMB,Non-binary,45-54,Direct Sales,3,45.33,0.2,108.79,52.59,56.2
ORD-11771,2024-07-27,Pen Collection,Stationery,South,Enterprise,Male,45-54,Partner,13,16.38,0.05,202.29,107.93,94.36
ORD-10807,2024-07-28,Laptop Pro,Electronics,West,Startup,Male,45-54,Retail,8,1239.61,0.1,8925.19,5466.56,3458.63
ORD-11491,2024-07-28,Laptop Pro,Electronics,West,Individual,Male,18-24,Online,17,1373.44,0.15,19846.21,9478.63,10367.58
ORD-10592,2024-07-29,Wireless Mouse,Electronics,North,Individual,Non-binary,35-44,Retail,19,51.16,0.0,972.04,674.7,297.34
ORD-10221,2024-07-29,Pen Collection,Stationery,East,Individual,Male,35-44,Partner,19,8.65,0.05,156.13,81.97,74.16
ORD-11945,2024-07-29,Notebook Set,Stationery,North,Individual,Male,35-44,Direct Sales,7,13.9,0.2,77.84,38.98,38.86
ORD-11028,2024-07-30,Wireless Mouse,Electronics,South,SMB,Female,55+,Direct Sales,5,34.74,0.1,156.33,106.44,49.89
ORD-10794,2024-07-31,Headphones Elite,Electronics,Central,SMB,Non-binary,35-44,Partner,15,244.03,0.0,3660.45,1910.67,1749.78
ORD-10987,2024-08-01,Pen Collection,Stationery,Central,Individual,Female,25-34,Retail,4,6.89,0.05,26.18,16.71,9.47
ORD-11204,2024-08-01,Monitor 27in,Electronics,South,SMB,Female,45-54,Retail,12,349.9,0.1,3778.92,1941.76,1837.16
ORD-11994,2024-08-02,Standing Desk,Furniture,South,Startup,Non-binary,18-24,Online,7,546.13,0.0,3822.91,1901.43,1921.48
ORD-10294,2024-08-02,Monitor 27in,Electronics,South,Enterprise,Female,18-24,Online,2,300.4,0.2,480.64,268.34,212.3
ORD-10785,2024-08-02,Standing Desk,Furniture,South,SMB,Female,25-34,Partner,11,616.77,0.1,6106.02,4038.83,2067.19
ORD-10139,2024-08-03,Standing Desk,Furniture,East,Individual,Male,35-44,Partner,10,611.25,0.2,4890.0,2845.32,2044.68
ORD-10237,2024-08-03,Planner 2024,Stationery,South,SMB,Non-binary,55+,Online,7,23.77,0.1,149.75,98.51,51.24
ORD-11974,2024-08-03,Notebook Set,Stationery,North,Individual,Male,18-24,Online,11,19.52,0.05,203.98,108.86,95.12
ORD-11227,2024-08-04,Standing Desk,Furniture,East,SMB,Non-binary,35-44,Direct Sales,19,507.97,0.2,7721.14,5380.95,2340.19
ORD-10006,2024-08-04,Wireless Mouse,Electronics,Central,SMB,Non-binary,25-34,Retail,13,34.45,0.2,358.28,180.9,177.38
ORD-10749,2024-08-05,Pen Collection,Stationery,West,SMB,Non-binary,18-24,Online,12,19.04,0.15,194.21,87.85,106.36
ORD-11018,2024-08-05,Notebook Set,Stationery,North,Individual,Male,45-54,Online,17,16.9,0.0,287.3,135.37,151.93
ORD-11759,2024-08-05,Planner 2024,Stationery,North,SMB,Male,18-24,Online,17,33.83,0.0,575.11,345.21,229.9
ORD-10694,2024-08-05,Pen Collection,Stationery,East,Enterprise,Non-binary,18-24,Online,6,16.79,0.15,85.63,39.5,46.13
ORD-10878,2024-08-06,Planner 2024,Stationery,West,SMB,Female,55+,Online,20,31.97,0.0,639.4,344.6,294.8
ORD-11578,2024-08-06,Wireless Mouse,Electronics,West,Individual,Non-binary,18-24,Retail,16,48.35,0.05,734.92,498.86,236.06
ORD-11300,2024-08-06,Standing Desk,Furniture,Central,SMB,Non-binary,55+,Direct Sales,18,644.98,0.15,9868.19,5365.38,4502.81
ORD-11664,2024-08-06,Ergonomic Pillow,Furniture,West,SMB,Non-binary,18-24,Retail,19,61.95,0.0,1177.05,769.1,407.95
ORD-11675,2024-08-06,Planner 2024,Stationery,East,SMB,Non-binary,45-54,Retail,13,26.57,0.15,293.6,180.9,112.7
ORD-10854,2024-08-07,Notebook Set,Stationery,Central,SMB,Non-binary,45-54,Online,13,14.13,0.15,156.14,84.6,71.54
ORD-10453,2024-08-07,Standing Desk,Furniture,East,Individual,Female,45-54,Direct Sales,2,432.1,0.05,820.99,380.95,440.04
ORD-11619,2024-08-08,Wireless Mouse,Electronics,West,SMB,Male,35-44,Partner,11,34.11,0.1,337.69,199.41,138.28
ORD-10581,2024-08-08,Wireless Mouse,Electronics,Central,Enterprise,Non-binary,35-44,Retail,7,34.67,0.05,230.56,110.25,120.31
ORD-10168,2024-08-09,Wireless Mouse,Electronics,North,SMB,Female,45-54,Partner,7,36.91,0.05,245.45,129.63,115.82
ORD-10041,2024-08-10,Laptop Pro,Electronics,East,Startup,Male,45-54,Direct Sales,15,1465.3,0.05,20880.52,12064.63,8815.89
ORD-11261,2024-08-10,Planner 2024,Stationery,South,Startup,Non-binary,55+,Retail,9,26.49,0.0,238.41,134.72,103.69
ORD-10587,2024-08-11,Office Chair,Furniture,North,Enterprise,Female,25-34,Online,15,254.56,0.1,3436.56,1735.34,1701.22
ORD-11208,2024-08-11,Monitor 27in,Electronics,Central,SMB,Male,45-54,Direct Sales,15,516.81,0.05,7364.54,4511.6,2852.94
ORD-10213,2024-08-12,Ergonomic Pillow,Furniture,East,Startup,Female,35-44,Partner,4,80.14,0.15,272.48,174.5,97.98
ORD-10638,2024-08-12,Planner 2024,Stationery,North,Enterprise,Non-binary,55+,Partner,7,20.87,0.15,124.18,71.1,53.08
ORD-11242,2024-08-13,Pen Collection,Stationery,East,Enterprise,Female,35-44,Online,14,13.77,0.15,163.86,104.81,59.05
ORD-11824,2024-08-19,Headphones Elite,Electronics,West,Enterprise,Non-binary,35-44,Online,13,122.91,0.0,1597.83,939.22,658.61
ORD-11379,2024-08-19,Wireless Mouse,Electronics,West,Individual,Non-binary,35-44,Retail,2,36.3,0.2,58.08,37.42,20.66
ORD-11731,2024-08-19,Laptop Pro,Electronics,West,Startup,Male,45-54,Direct Sales,2,1513.68,0.0,3027.36,1640.29,1387.07
ORD-10945,2024-08-20,Monitor 27in,Electronics,North,Startup,Female,18-24,Retail,5,442.06,0.1,1989.27,1177.75,811.52
ORD-11533,2024-08-20,Office Chair,Furniture,East,SMB,Non-binary,18-24,Online,13,226.93,0.1,2655.08,1767.68,887.4
ORD-10532,2024-08-21,Wireless Mouse,Electronics,West,Enterprise,Female,35-44,Partner,8,58.16,0.05,442.02,294.06,147.96
ORD-10590,2024-08-21,Planner 2024,Stationery,South,Enterprise,Female,18-24,Online,17,15.67,0.2,213.11,116.91,96.2
ORD-10881,2024-08-21,Monitor 27in,Electronics,North,SMB,Non-binary,35-44,Retail,13,362.29,0.1,4238.79,2361.37,1877.42
ORD-11039,2024-08-22,Ergonomic Pillow,Furniture,East,Individual,Non-binary,18-24,Online,9,72.66,0.0,653.94,349.54,304.4
ORD-10512,2024-08-22,Headphones Elite,Electronics,North,Individual,Non-binary,18-24,Direct Sales,5,130.51,0.1,587.29,312.62,274.67
ORD-11218,2024-08-23,Headphones Elite,Electronics,East,SMB,Non-binary,18-24,Partner,1,337.83,0.1,304.05,192.28,111.77
ORD-10784,2024-08-24,Notebook Set,Stationery,East,Individual,Female,55+,Online,17,24.84,0.05,401.17,267.33,133.84
ORD-11806,2024-08-25,Pen Collection,Stationery,South,Startup,Male,45-54,Direct Sales,9,10.9,0.2,78.48,50.56,27.92
ORD-11673,2024-08-27,Notebook Set,Stationery,Central,Enterprise,Female,45-54,Direct Sales,3,22.43,0.05,63.93,42.23,21.7
ORD-10939,2024-08-27,Wireless Mouse,Electronics,North,SMB,Non-binary,45-54,Direct Sales,9,51.71,0.15,395.58,242.32,153.26
ORD-10315,2024-08-27,Wireless Mouse,Electronics,North,SMB,Male,35-44,Online,4,35.79,0.15,121.69,69.09,52.6
ORD-11823,2024-08-28,Planner 2024,Stationery,Central,SMB,Male,35-44,Direct Sales,8,30.64,0.05,232.86,112.31,120.55
ORD-10348,2024-08-29,Wireless Mouse,Electronics,West,Individual,Female,18-24,Direct Sales,5,32.19,0.0,160.95,84.54,76.41
ORD-11751,2024-08-29,Monitor 27in,Electronics,North,Individual,Non-binary,18-24,Retail,7,491.43,0.2,2752.01,1295.26,1456.75
ORD-10318,2024-08-30,Planner 2024,Stationery,South,Enterprise,Female,55+,Partner,19,32.63,0.15,526.97,276.51,250.46
ORD-11378,2024-08-30,Monitor 27in,Electronics,North,Individual,Male,45-54,Online,9,413.12,0.0,3718.08,1901.23,1816.85
ORD-11948,2024-08-31,Office Chair,Furniture,Central,Enterprise,Female,25-34,Partner,7,152.41,0.2,853.5,476.85,376.65
ORD-11717,2024-08-31,Headphones Elite,Electronics,North,SMB,Non-binary,35-44,Online,20,254.89,0.15,4333.13,2713.16,1619.97
ORD-11179,2024-08-31,Planner 2024,Stationery,East,Startup,Female,25-34,Direct Sales,15,28.47,0.05,405.7,258.0,147.7
ORD-10949,2024-08-31,Notebook Set,Stationery,South,SMB,Female,45-54,Partner,18,20.33,0.05,347.64,240.36,107.28
ORD-10617,2024-09-01,Pen Collection,Stationery,Central,Individual,Non-binary,45-54,Direct Sales,4,10.6,0.2,33.92,15.41,18.51
ORD-10222,2024-09-01,Wireless Mouse,Electronics,North,Enterprise,Female,45-54,Partner,2,47.29,0.05,89.85,42.29,47.56
ORD-10635,2024-09-01,Notebook Set,Stationery,Central,Startup,Non-binary,45-54,Direct Sales,20,24.25,0.15,412.25,238.22,174.03
ORD-10410,2024-09-01,Ergonomic Pillow,Furniture,West,SMB,Non-binary,18-24,Retail,20,69.99,0.2,1119.84,644.84,475.0
ORD-11993,2024-09-01,Standing Desk,Furniture,West,Enterprise,Male,35-44,Partner,20,425.2,0.0,8504.0,4030.43,4473.57
ORD-10923,2024-09-03,Headphones Elite,Electronics,East,Enterprise,Non-binary,18-24,Online,20,317.62,0.0,6352.4,3091.85,3260.55
ORD-11521,2024-09-03,Notebook Set,Stationery,East,SMB,Male,55+,Retail,10,17.37,0.0,173.7,84.7,89.0
ORD-11101,2024-09-03,Planner 2024,Stationery,North,Individual,Male,45-54,Direct Sales,19,17.18,0.1,293.78,156.62,137.16
ORD-10988,2024-09-05,Headphones Elite,Electronics,West,Enterprise,Non-binary,55+,Retail,16,344.09,0.1,4954.9,3186.8,1768.1
ORD-11606,2024-09-05,Wireless Mouse,Electronics,Central,Individual,Non-binary,18-24,Retail,1,34.51,0.05,32.78,16.68,16.1
ORD-11582,2024-09-06,Laptop Pro,Electronics,West,Individual,Female,18-24,Partner,2,1441.6,0.15,2450.72,1247.39,1203.33
ORD-10596,2024-09-06,Ergonomic Pillow,Furniture,South,SMB,Female,25-34,Online,19,83.56,0.05,1508.26,962.71,545.55
ORD-11188,2024-09-06,Wireless Mouse,Electronics,Central,Enterprise,Female,18-24,Retail,4,40.47,0.15,137.6,68.71,68.89
ORD-10108,2024-09-07,Planner 2024,Stationery,North,Startup,Female,18-24,Online,13,23.53,0.0,305.89,175.14,130.75
ORD-11857,2024-09-07,Planner 2024,Stationery,West,SMB,Male,25-34,Online,2,24.58,0.1,44.24,29.85,14.39
ORD-10395,2024-09-09,Standing Desk,Furniture,West,Startup,Female,25-34,Direct Sales,15,478.14,0.1,6454.89,3690.54,2764.35
ORD-10351,2024-09-11,Notebook Set,Stationery,South,Enterprise,Non-binary,45-54,Retail,11,13.52,0.0,148.72,91.9,56.82
ORD-11019,2024-09-13,Notebook Set,Stationery,North,Startup,Non-binary,18-24,Direct Sales,11,22.96,0.0,252.56,160.41,92.15
ORD-10403,2024-09-14,Headphones Elite,Electronics,South,Individual,Female,35-44,Partner,20,101.65,0.05,1931.35,1081.51,849.84
ORD-11437,2024-09-15,Standing Desk,Furniture,North,Enterprise,Male,18-24,Direct Sales,3,387.64,0.05,1104.77,752.58,352.19
ORD-11927,2024-09-15,Ergonomic Pillow,Furniture,Central,SMB,Non-binary,18-24,Direct Sales,10,73.34,0.2,586.72,344.85,241.87
ORD-11818,2024-09-17,Pen Collection,Stationery,East,Enterprise,Male,18-24,Retail,6,15.94,0.0,95.64,50.43,45.21
ORD-11909,2024-09-17,Standing Desk,Furniture,Central,Individual,Non-binary,25-34,Retail,14,660.05,0.0,9240.7,5326.47,3914.23
ORD-11920,2024-09-19,Notebook Set,Stationery,North,Individual,Non-binary,55+,Partner,1,18.44,0.2,14.75,9.52,5.23
ORD-10585,2024-09-19,Headphones Elite,Electronics,South,Individual,Male,18-24,Partner,2,322.62,0.05,612.98,308.97,304.01
ORD-11821,2024-09-19,Office Chair,Furniture,Central,Individual,Male,18-24,Retail,8,235.99,0.1,1699.13,1175.1,524.03
ORD-10832,2024-09-20,Wireless Mouse,Electronics,East,Enterprise,Non-binary,25-34,Partner,4,25.33,0.1,91.19,58.17,33.02
ORD-10700,2024-09-20,Headphones Elite,Electronics,North,Enterprise,Male,25-34,Partner,16,104.91,0.15,1426.78,850.8,575.98
ORD-11880,2024-09-21,Ergonomic Pillow,Furniture,East,Startup,Non-binary,25-34,Retail,8,71.36,0.15,485.25,287.92,197.33
ORD-11661,2024-09-21,Planner 2024,Stationery,North,Enterprise,Male,18-24,Partner,15,17.49,0.1,236.11,108.45,127.66
ORD-11049,2024-09-22,Ergonomic Pillow,Furniture,Central,Enterprise,Male,35-44,Partner,9,43.92,0.05,375.52,247.98,127.54
ORD-11972,2024-09-22,Planner 2024,Stationery,North,SMB,Non-binary,25-34,Partner,6,24.14,0.05,137.6,80.66,56.94
ORD-11494,2024-09-22,Monitor 27in,Electronics,South,Individual,Male,18-24,Retail,13,315.66,0.2,3282.86,1895.6,1387.26
ORD-10702,2024-09-22,Planner 2024,Stationery,Central,Startup,Male,45-54,Partner,17,26.82,0.2,364.75,249.42,115.33
ORD-11408,2024-09-22,Planner 2024,Stationery,North,SMB,Male,55+,Direct Sales,4,16.91,0.15,57.49,29.05,28.44
